"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"0321303326","AuthorsNamesList","sebesta,robert","htbook","null"
"0321303326","AuthorsNamesList","sebesta,robert","indoo.com","null"
"0321303326","AuthorsNamesList","sebesta,robert","lgtextbooks.com","null"
"0321303326","AuthorsNamesList","sebesta,robert","opoe-abe books","null"
"0321303326","AuthorsNamesList","sebesta,robert","papamedia.com","null"
"0321303326","AuthorsNamesList","sebesta,robert","paperbackshop-us","null"
"0321303326","AuthorsNamesList","sebesta,robert","players quest","null"
"0321303326","AuthorsNamesList","sebesta,robert","revaluation books","null"
"0321303326","AuthorsNamesList","sebesta,robert","striped ostrich","null"
"0321303326","AuthorsNamesList","sebesta,robert","textbooksnow","null"
"0321303326","AuthorsNamesList","sebesta,robert","textbookxdotcom","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","a1books","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","bobs books","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","books down under","null"
"0321304292","AuthorsNamesList","scollard,sharon","browns books","null"
"0321304292","AuthorsNamesList","adams,tyrone","caiman","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone; clark,norman","collegebooksdirect.com","null"
"0321304292","AuthorsNamesList","adams,tyrone","collegetextbookbin.com","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone; clark,norman","ecampus.com","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","englishbookservice.com gti gmbh","null"
"0321304292","AuthorsNamesList","scollard,sharon","free u.s. air shipping @ thebookcompany","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","gunars store","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","gunter koppon","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","indoo.com","null"
"0321304292","AuthorsNamesList","scollard,sharon","mellon's books","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","mildredsbooks","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","morgenstundt buch & kunst","null"
"0321304292","AuthorsNamesList","adams,tyrone","opoe-abe books","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","papamedia.com","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","paperbackshop-us","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","paperbackworld.de","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","quartermelon","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone; clark,norman","revaluation books","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","stratford books","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone; clark,norman","striped ostrich","null"
"0321304292","AuthorsNamesList","scollard,sharon","swoop","null"
"0321304292","AuthorsNamesList","adams,tyrone","textbook recycling co.","null"
"0321304292","AuthorsNamesList","adams,tyrone","textbooksnow","null"
"0321304292","AuthorsNamesList","adams,tyrone","textbookxdotcom","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","the book cellar, llc","null"
"0321304292","AuthorsNamesList","scollard,sharon","thebookcom","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","thesaintbookstore","null"
"0321304292","AuthorsNamesList","scollard,sharon; adams,tyrone","versandantiquariat robert a. mueller","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","a novel idea bookstore","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","a1books","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","acsbooks.com","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","alphacraze.com","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","annex books inc","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","beagle books","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","best bargain books","null"
"0321304519","AuthorsNamesList","egan,mark","blackwell online","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","bobs books","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","book baron anaheim","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","bookholders","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","books down under","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","booksmart","null"
"0321304519","AuthorsNamesList","egan,mark","caiman","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","cobu gmbh & co. kg","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","dvd legacy","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","ecampus.com","null"
"0321304519","AuthorsNamesList","egan,mark","englishbookservice.com gti gmbh","null"
"0321304519","AuthorsNamesList","egan,mark","gunars store","null"
"0321304519","AuthorsNamesList","egan,mark","gunter koppon","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","indoo.com","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","kayleighbug","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","kayleighbug books","null"
"0321304519","AuthorsNamesList","egan,mark","limelight bookshop","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","mildredsbooks","null"
"0321304519","AuthorsNamesList","egan,mark","morgenstundt buch & kunst","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","movies with a smile","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","odeon books","null"
"0321304519","AuthorsNamesList","egan,mark","papamedia.com","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","paperbackshop-us","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","paperbackworld.de","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","players quest","null"
"0321304519","AuthorsNamesList","egan,mark","powell's  books","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","quartermelon","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","revaluation books","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","stratford books","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","striped ostrich","null"
"0321304519","AuthorsNamesList","mather,tim","textbookxdotcom","null"
"0321304519","AuthorsNamesList","egan,mark","the book depository","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","thesaintbookstore","null"
"0321304519","AuthorsNamesList","mather,tim; egan,mark","versandantiquariat robert a. mueller","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","! textbookace.com!","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","a1books","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","annex books inc","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","best bargain books","null"
"0321304527","AuthorsNamesList","patterson,tom","blackwell online","null"
"0321304527","AuthorsNamesList","patterson,tom","caiman","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","elordinc","null"
"0321304527","AuthorsNamesList","patterson,tom","englishbookservice.com gti gmbh","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","g.t.s.","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","indoo.com","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","jacaranda online","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","kayleighbug","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","kayleighbug books","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","mildredsbooks","null"
"0321304527","AuthorsNamesList","patterson,tom","morgenstundt buch & kunst","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","odeon books","null"
"0321304527","AuthorsNamesList","patterson,tom","papamedia.com","null"
"0321304527","AuthorsNamesList","blue,scott","paperbackshop-us","null"
"0321304527","AuthorsNamesList","patterson,tom","paperbackworld.de","null"
"0321304527","AuthorsNamesList","patterson,tom","powell's  books","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","quartermelon","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","r d greenberg","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","revaluation books","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","strand book store, abaa","null"
"0321304527","AuthorsNamesList","patterson,tom; blue,scott","stratford books","null"
"0321304527","AuthorsNamesList","patterson,tom","textbookxdotcom","null"
"0321304527","AuthorsNamesList","patterson,tom","versandantiquariat robert a. mueller","null"
"0321304543","AuthorsNamesList","szor,peter","bargainbookstores.com","null"
"0321304543","AuthorsNamesList","szor,peter","best bargain books","null"
"0321304543","AuthorsNamesList","szor,peter","bobs books","null"
"0321304543","AuthorsNamesList","szor,peter","books down under","null"
"0321304543","AuthorsNamesList","szor,peter","caiman","null"
"0321304543","AuthorsNamesList","szor,peter","ecampus.com","null"
"0321304543","AuthorsNamesList","szor,peter","gunars store","null"
"0321304543","AuthorsNamesList","szor,peter","gunter koppon","null"
"0321304543","AuthorsNamesList","szor,peter","indoo.com","null"
"0321304543","AuthorsNamesList","szor,peter","limelight bookshop","null"
"0321304543","AuthorsNamesList","szor,peter","marando.de versandbuchhandlung","null"
"0321304543","AuthorsNamesList","szor,peter","mildredsbooks","null"
"0321304543","AuthorsNamesList","szor,peter","odeon books","null"
"0321304543","AuthorsNamesList","szor,peter","papamedia.com","null"
"0321304543","AuthorsNamesList","szor,peter","paperbackworld.de","null"
"0321304543","AuthorsNamesList","szor,peter","powell's  books","null"
"0321304543","AuthorsNamesList","szor,peter","textbooksnow","null"
"0321304543","AuthorsNamesList","szor,peter","textbookxdotcom","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","a1books","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","alphacraze.com","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","annex books inc","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","blackwell online","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","bobs books","null"
"0321304780","AuthorsNamesList","chan,patrick","browns books","null"
"0321304780","AuthorsNamesList","chan,patrick","caiman","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","englishbookservice.com gti gmbh","null"
"0321304780","AuthorsNamesList","chan,patrick","free u.s. air shipping @ thebookcompany","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","indoo.com","null"
"0321304780","AuthorsNamesList","chan,patrick","limelight bookshop","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","mildredsbooks","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","morgenstundt buch & kunst","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","movies with a smile","null"
"0321304780","AuthorsNamesList","chan,patrick","papamedia.com","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","paperbackworld.de","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","players quest","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","quartermelon","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","stratford books","null"
"0321304780","AuthorsNamesList","chan,patrick","the book depository","null"
"0321304780","AuthorsNamesList","chan,patrick","thebookcom","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","thesaintbookstore","null"
"0321304780","AuthorsNamesList","chan,patrick; lee,rosanna","versandantiquariat robert a. mueller","null"
"0321304861","AuthorsNamesList","nelson,luke; dustin,elfriede; zovi,dino; wysopal,chris","a1books","null"
"0321304861","AuthorsNamesList","wysopal,chris; dustin,elfriede; nelson,luke","aha-buch","null"
"0321304861","AuthorsNamesList","wysopal,chris; dustin,elfriede; nelson,luke","blackwell online","null"
"0321304861","AuthorsNamesList","nelson,luke; dustin,elfriede; zovi,dino; wysopal,chris","bobs books","null"
"0321304861","AuthorsNamesList","nelson,luke; dustin,elfriede; zovi,dino; wysopal,chris","bookbuyers online","null"
"0321304861","AuthorsNamesList","nelson,luke; dustin,elfriede; zovi,dino; wysopal,chris","books down under","null"
"0321304861","AuthorsNamesList","wysopal,chris","browns books","null"
"0321304861","AuthorsNamesList","wysopal,chris; nelson,luke","caiman","null"
"0321304861","AuthorsNamesList","macaulay,shane; wysopal,chris; nelson,luke","englishbookservice.com gti gmbh","null"
"0321304861","AuthorsNamesList","wysopal,chris","free u.s. air shipping @ thebookcompany","null"
"0321304861","AuthorsNamesList","nelson,luke; dustin,elfriede; zovi,dino; wysopal,chris","indoo.com","null"
"0321304861","AuthorsNamesList","wysopal,chris","limelight bookshop","null"
"0321304861","AuthorsNamesList","wysopal,chris; dustin,elfriede; nelson,luke","marando.de versandbuchhandlung","null"
"0321304861","AuthorsNamesList","wysopal,chris","mellon's books","null"
"0321304861","AuthorsNamesList","macaulay,shane; wysopal,chris; nelson,luke","morgenstundt buch & kunst","null"
"0321304861","AuthorsNamesList","nelson,luke; dustin,elfriede; zovi,dino; wysopal,chris","players quest","null"
"0321304861","AuthorsNamesList","macaulay,shane; wysopal,chris; dustin,elfriede; zovi,dino; nelson,luke","quartermelon","null"
"0321304861","AuthorsNamesList","nelson,luke; dustin,elfriede; zovi,dino; wysopal,chris","revaluation books","null"
"0321304861","AuthorsNamesList","macaulay,shane; wysopal,chris; dustin,elfriede; zovi,dino; nelson,luke","stratford books","null"
"0321304861","AuthorsNamesList","macaulay,shane; wysopal,chris; nelson,luke","textbookxdotcom","null"
"0321304861","AuthorsNamesList","wysopal,chris","the book depository","null"
"0321304861","AuthorsNamesList","wysopal,chris","thebookcom","null"
"0321304861","AuthorsNamesList","macaulay,shane; wysopal,chris; dustin,elfriede; zovi,dino; nelson,luke","versandantiquariat robert a. mueller","null"
"0321305019","AuthorsNamesList","bragg,roberta","a1books","null"
"0321305019","AuthorsNamesList","bragg,roberta","aha-buch","null"
"0321305019","AuthorsNamesList","bragg,roberta","blackwell online","null"
"0321305019","AuthorsNamesList","bragg,roberta","bobs books","null"
"0321305019","AuthorsNamesList","bragg,roberta","books down under","null"
"0321305019","AuthorsNamesList","bragg,roberta","browns books","null"
"0321305019","AuthorsNamesList","bragg,roberta","bunches of books","null"
"0321305019","AuthorsNamesList","bragg,roberta","caiman","null"
"0321305019","AuthorsNamesList","bragg,roberta","cobu gmbh & co. kg","null"
"0321305019","AuthorsNamesList","bragg,roberta","ecampus.com","null"
"0321305019","AuthorsNamesList","bragg,roberta","free u.s. air shipping @ thebookcompany","null"
